datetime|cpu
2017-10-24 06:21:08|1.6380000000000001
2017-10-24 07:36:09|1.788
2017-10-24 08:01:09|1.3560000000000003
2017-10-24 08:06:10|0.846
2017-10-24 08:46:11|1.6680000000000001
2017-10-24 08:56:11|0.5459999999999999
2017-10-24 09:06:12|1.4939999999999998
2017-10-24 11:01:16|0.46799999999999997
2017-10-24 11:11:16|1.1520000000000001
2017-10-24 11:26:16|2.118
2017-10-24 12:31:18|0.45
2017-10-24 12:41:18|1.05
2017-10-24 12:56:18|0.7019999999999998
2017-10-24 13:01:18|1.902
2017-10-24 13:06:19|5.388
2017-10-24 13:46:20|0.6839999999999999
2017-10-24 14:16:21|0.9480000000000001
2017-10-24 14:26:21|0.8760000000000001
2017-10-24 14:51:21|0.5940000000000001
2017-10-24 15:41:22|1.2
2017-10-24 15:51:22|0.5519999999999999
2017-10-24 16:31:23|0.5940000000000001
2017-10-24 17:06:23|0.72
2017-10-24 17:36:24|0.49800000000000005
2017-10-24 17:56:24|0.43200000000000005
2017-10-24 18:21:24|2.208
2017-10-24 19:36:25|0.54
2017-10-24 19:41:25|1.056
2017-10-24 21:26:27|0.43800000000000006
2017-10-24 21:46:27|0.534
2017-10-24 22:16:28|1.02
2017-10-24 00:00:04|0.252
2017-10-24 01:20:10|2.5439999999999996
2017-10-24 07:16:09|0.5219999999999999
2017-10-24 07:46:09|1.026
2017-10-24 08:21:11|1.776
2017-10-24 08:31:11|1.4760000000000002
2017-10-24 08:41:11|1.95
2017-10-24 09:16:12|1.8300000000000003
2017-10-24 09:36:13|1.1219999999999999
2017-10-24 10:06:14|0.9060000000000001
2017-10-24 11:56:17|0.468
2017-10-24 13:26:19|0.48599999999999993
2017-10-24 16:06:22|0.54
2017-10-24 16:46:23|0.846
2017-10-24 17:01:23|0.534
2017-10-24 17:11:24|0.8999999999999999
2017-10-24 17:16:24|0.6780000000000002
2017-10-24 19:51:25|0.43800000000000006
2017-10-24 20:16:26|0.714
2017-10-24 20:21:26|0.49199999999999994
2017-10-24 20:51:27|0.46799999999999997
2017-10-24 20:56:27|0.42599999999999993
2017-10-24 22:06:28|0.47400000000000003
2017-10-24 23:21:29|0.6419999999999999
2017-10-24 00:20:08|2.016
2017-10-24 01:15:09|3.0720000000000005
2017-10-24 01:40:10|1.236
2017-10-24 01:45:10|1.164
2017-10-24 02:00:10|1.5000000000000002
2017-10-24 02:40:13|4.698
2017-10-24 03:10:15|4.602
2017-10-24 04:40:18|1.3619999999999999
2017-10-24 05:05:20|6.0
2017-10-24 06:26:08|2.25
2017-10-24 07:01:09|0.888
2017-10-24 07:56:09|0.44400000000000006
2017-10-24 08:11:10|0.7380000000000001
2017-10-24 08:36:11|1.6320000000000001
2017-10-24 08:51:11|0.9239999999999999
2017-10-24 09:01:11|0.618
2017-10-24 09:21:12|2.0220000000000002
2017-10-24 10:16:14|2.0040000000000004
2017-10-24 11:41:17|1.3319999999999999
2017-10-24 11:51:17|0.468
2017-10-24 12:21:18|0.43200000000000005
2017-10-24 12:51:18|0.84
2017-10-24 13:36:20|0.504
2017-10-24 14:06:20|1.29
2017-10-24 14:36:21|0.5159999999999999
2017-10-24 16:41:23|0.7859999999999999
2017-10-24 17:46:24|0.576
2017-10-24 19:26:25|0.44400000000000006
2017-10-24 19:31:25|0.42
2017-10-24 19:46:25|1.23
2017-10-24 20:06:26|0.576
2017-10-24 20:11:26|0.99
2017-10-24 20:26:26|0.576
2017-10-25 02:10:13|5.358
2017-10-25 02:25:14|2.7540000000000004
2017-10-25 03:35:20|4.38
2017-10-25 05:35:36|4.62
2017-10-25 07:35:39|2.49
2017-10-25 08:15:40|1.05
2017-10-25 08:20:41|2.112
2017-10-25 10:10:44|1.8360000000000003
2017-10-25 11:00:45|0.576
2017-10-25 11:35:45|0.8220000000000001
2017-10-25 12:15:46|0.5880000000000001
2017-10-25 13:25:48|0.48599999999999993
2017-10-25 01:15:10|3.6239999999999997
2017-10-25 01:20:11|1.7639999999999998
2017-10-25 01:40:11|1.224
2017-10-25 02:05:13|5.994000000000001
2017-10-25 02:30:14|4.38
2017-10-25 04:55:22|1.2839999999999998
2017-10-25 06:25:39|1.53
2017-10-25 06:45:39|1.5839999999999999
2017-10-25 07:45:40|1.0319999999999998
2017-10-25 08:50:41|1.308
2017-10-25 09:20:42|2.2260000000000004
2017-10-25 09:45:43|1.4340000000000002
2017-10-25 10:45:45|1.95
2017-10-25 10:50:45|2.22
2017-10-25 11:45:46|1.194
2017-10-25 12:30:46|0.42599999999999993
2017-10-25 13:15:48|0.7859999999999999
2017-10-25 13:20:48|0.5519999999999999
2017-10-25 13:40:49|0.9780000000000001
2017-10-25 14:20:49|0.9840000000000001
2017-10-25 01:00:08|0.582
2017-10-25 02:00:12|0.7439999999999999
2017-10-25 03:50:20|4.392
2017-10-25 05:00:22|1.6560000000000001
2017-10-25 05:30:36|5.232
2017-10-25 06:55:39|0.9840000000000001
2017-10-25 07:10:39|0.528
2017-10-25 07:20:39|1.068
2017-10-25 07:50:40|1.1820000000000002
2017-10-25 09:00:41|1.5119999999999998
2017-10-25 09:30:42|2.6039999999999996
2017-10-25 09:55:43|1.506
2017-10-25 10:05:44|1.656
2017-10-25 10:15:44|1.4220000000000002
2017-10-25 11:20:45|0.504
2017-10-25 11:55:46|0.9420000000000001
2017-10-25 13:35:49|0.48599999999999993
2017-10-25 13:55:49|0.6719999999999999
2017-10-25 14:00:49|1.1280000000000001
2017-10-25 14:30:49|0.8519999999999999
2017-10-26 00:10:05|5.814
2017-10-26 00:25:07|1.8719999999999999
2017-10-26 00:40:07|0.9359999999999999
2017-10-26 00:55:07|0.46799999999999997
2017-10-26 01:40:08|1.152
2017-10-26 02:05:09|6.0
2017-10-26 02:55:13|4.4700000000000015
2017-10-26 03:40:15|0.7919999999999999
2017-10-26 04:30:16|1.2300000000000002
2017-10-26 04:35:16|1.29
2017-10-26 04:40:16|0.9960000000000001
2017-10-26 05:30:44|5.598
2017-10-26 08:55:51|0.768
2017-10-26 09:10:52|1.8360000000000003
2017-10-26 09:50:52|1.7460000000000002
2017-10-26 10:30:53|2.5860000000000003
2017-10-26 10:40:54|1.9439999999999997
2017-10-26 10:45:54|1.4580000000000002
2017-10-26 11:45:55|0.6
2017-10-26 12:35:57|0.5640000000000001
2017-10-26 13:15:58|0.7859999999999999
2017-10-26 13:55:58|0.63
2017-10-26 14:00:59|1.392
2017-10-26 14:05:59|1.5960000000000003
2017-10-26 14:21:00|1.182
2017-10-26 15:21:01|2.2740000000000005
2017-10-26 16:06:02|0.49800000000000005
2017-10-26 16:56:05|1.5839999999999999
2017-10-26 17:11:06|0.7979999999999999
2017-10-26 18:46:07|1.074
2017-10-26 19:06:07|0.5219999999999999
2017-10-26 19:16:07|0.606
2017-10-26 19:56:08|0.8219999999999998
2017-10-26 20:06:08|0.7919999999999999
2017-10-26 20:26:09|0.5219999999999999
2017-10-26 20:41:10|0.9359999999999999
2017-10-26 21:11:10|1.068
2017-10-26 21:16:10|0.606
2017-10-26 21:56:11|0.504
2017-10-26 22:11:11|0.5159999999999999
2017-10-26 23:06:12|0.7019999999999998
2017-10-26 23:26:12|0.57
2017-10-27 00:35:06|2.3760000000000003
2017-10-27 00:55:06|0.5640000000000001
2017-10-27 01:00:06|0.564
2017-10-27 01:55:08|1.254
2017-10-27 02:40:11|2.46
2017-10-27 03:20:13|4.38
2017-10-27 03:45:14|1.4460000000000002
2017-10-27 03:50:14|1.068
2017-10-27 04:35:15|0.5880000000000001
2017-10-27 05:00:16|1.2060000000000002
2017-10-27 05:50:44|6.0
2017-10-27 05:55:45|2.574
2017-10-27 07:30:47|2.406
2017-10-27 08:10:49|0.8160000000000001
2017-10-27 10:55:53|1.098
2017-10-27 11:25:53|0.546
2017-10-27 15:05:57|0.9419999999999998
2017-10-27 15:10:57|1.1880000000000002
2017-10-27 16:00:57|0.6240000000000001
2017-10-27 16:15:58|0.57
2017-10-27 16:50:58|0.49200000000000005
2017-10-27 18:35:59|0.66
2017-10-27 20:56:01|0.46199999999999997
2017-10-27 21:16:02|0.48
2017-10-27 22:41:03|0.9119999999999999
2017-10-27 23:21:03|0.654
2017-10-27 23:26:03|0.46799999999999997
2017-10-28 02:00:11|1.548
2017-10-28 02:55:14|0.43199999999999994
2017-10-28 04:00:16|0.588
2017-10-28 04:05:16|1.6019999999999999
2017-10-28 04:30:17|0.46799999999999997
2017-10-28 04:40:17|1.044
2017-10-28 09:30:44|1.0320000000000003
2017-10-28 09:45:44|2.154
2017-10-28 10:00:45|1.32
2017-10-28 11:00:46|1.3020000000000003
2017-10-28 12:15:48|0.46199999999999997
2017-10-28 12:25:48|0.414
2017-10-28 13:05:49|5.148000000000001
2017-10-28 13:15:50|0.48599999999999993
2017-10-28 14:00:50|0.9119999999999999
2017-10-28 15:25:51|0.43799999999999994
2017-10-28 15:45:52|0.46199999999999997
2017-10-28 16:20:52|0.43800000000000006
2017-10-28 16:25:52|0.43800000000000006
2017-10-28 16:45:52|0.462
2017-10-28 18:20:54|0.45
2017-10-28 19:00:54|0.45
2017-10-28 20:15:55|0.45599999999999996
2017-10-28 20:25:55|0.45599999999999996
2017-10-28 20:30:55|0.44400000000000006
2017-10-28 20:45:55|0.462
2017-10-28 21:35:56|0.6
2017-10-28 22:25:56|0.44400000000000006
2017-10-28 22:35:57|0.5940000000000001
2017-10-28 23:00:57|0.612
2017-10-28 23:40:57|0.9179999999999999
2017-10-28 01:05:09|5.7059999999999995
2017-10-28 01:40:10|1.116
2017-10-28 04:45:17|0.5219999999999999
2017-10-28 05:10:23|4.818
2017-10-28 08:25:42|1.386
2017-10-28 11:05:46|0.9059999999999999
2017-10-28 12:00:47|1.038
2017-10-28 12:55:49|0.44400000000000006
2017-10-28 14:05:50|1.236
2017-10-28 15:15:51|0.47400000000000003
2017-10-28 19:05:55|0.6060000000000001
2017-10-28 19:50:55|0.44400000000000006
2017-10-28 22:00:56|0.43799999999999994
2017-10-29 01:05:07|3.9720000000000004
2017-10-29 03:45:16|2.178
2017-10-29 04:25:17|0.846
2017-10-29 05:30:24|1.74
2017-10-29 05:40:29|0.78
2017-10-29 07:35:32|0.32400000000000007
2017-10-29 08:10:33|0.5159999999999999
2017-10-29 10:55:37|0.8819999999999999
2017-10-29 11:55:38|0.49199999999999994
2017-10-29 12:00:38|0.9419999999999998
2017-10-29 12:30:39|0.49199999999999994
2017-10-29 12:35:39|0.6419999999999999
2017-10-29 14:05:41|1.4520000000000002
2017-10-29 16:20:43|0.6960000000000001
2017-10-29 16:45:43|0.46799999999999997
2017-10-29 17:05:44|0.9359999999999999
2017-10-29 19:50:45|0.44400000000000006
2017-10-29 20:25:46|0.46799999999999997
2017-10-29 21:20:46|0.44400000000000006
2017-10-29 22:45:47|0.47400000000000003
2017-10-29 00:05:05|2.406
2017-10-29 01:25:08|1.008
2017-10-29 03:20:15|1.3019999999999998
2017-10-29 04:20:17|1.29
2017-10-29 04:35:17|0.528
2017-10-29 05:15:22|6.0
2017-10-29 06:20:31|0.6419999999999999
2017-10-29 12:20:38|0.9
2017-10-29 13:50:40|0.4799999999999999
2017-10-29 14:15:41|0.49800000000000005
2017-10-29 17:10:44|1.0020000000000002
2017-10-29 18:50:45|0.43800000000000006
2017-10-29 19:00:45|0.45
2017-10-29 20:50:46|0.45599999999999996
2017-10-29 21:05:46|0.612
2017-10-03 00:15:10|4.0
2017-10-03 00:25:11|1.48
2017-10-03 00:45:12|0.7120000000000001
2017-10-03 01:20:13|0.6
2017-10-03 01:25:13|0.35600000000000004
2017-10-03 02:15:14|1.5119999999999998
2017-10-03 02:20:14|1.168
2017-10-03 03:30:18|0.536
2017-10-03 04:10:20|1.3359999999999999
2017-10-03 06:22:00|4.0
2017-10-03 06:37:05|4.0
2017-10-03 07:02:16|4.0
2017-10-03 07:32:20|0.9919999999999999
2017-10-03 08:02:20|1.38
2017-10-03 09:42:24|0.872
2017-10-03 10:52:26|2.628
2017-10-03 11:47:28|0.24
2017-10-03 13:32:31|0.248
2017-10-03 13:52:31|0.20800000000000002
2017-10-03 16:17:33|0.23200000000000004
2017-10-03 16:57:34|0.792
2017-10-03 17:07:34|0.25199999999999995
2017-10-03 18:17:36|0.24
2017-10-03 19:52:37|0.20799999999999996
2017-10-03 20:17:38|0.364
2017-10-03 21:22:40|0.204
2017-10-03 22:47:42|0.204
2017-10-03 23:02:42|0.504
2017-10-03 00:55:12|0.364
2017-10-03 01:05:12|3.952
2017-10-03 01:50:13|0.38799999999999996
2017-10-03 02:45:15|0.98
2017-10-03 03:05:17|3.0079999999999996
2017-10-03 04:40:21|0.396
2017-10-03 04:50:21|0.264
2017-10-03 05:15:43|4.0
2017-10-03 06:27:01|4.0
2017-10-03 06:32:04|4.0
2017-10-03 07:17:19|1.216
2017-10-03 08:37:22|0.968
2017-10-03 09:17:23|1.66
2017-10-03 09:27:23|3.168
2017-10-03 10:12:25|1.272
2017-10-03 10:57:26|2.288
2017-10-03 11:02:27|2.036
2017-10-03 11:12:27|0.8319999999999999
2017-10-03 12:07:28|0.27599999999999997
2017-10-03 12:22:29|0.264
2017-10-03 12:32:29|0.812
2017-10-03 12:42:29|0.564
2017-10-03 13:27:31|0.40800000000000003
2017-10-03 13:47:31|0.22
2017-10-03 14:32:32|0.3559999999999999
2017-10-03 15:02:33|0.4759999999999999
2017-10-03 15:17:33|0.22
2017-10-03 17:17:35|0.22
2017-10-03 17:57:35|0.21599999999999997
2017-10-03 20:22:38|0.32
2017-10-03 20:57:40|0.204
2017-10-03 21:52:40|0.204
2017-10-03 23:12:42|0.30400000000000005
2017-10-03 23:17:42|0.396
2017-10-03 23:27:42|0.204
2017-10-03 00:10:07|4.0
2017-10-03 02:00:13|0.804
2017-10-03 02:25:14|0.7
2017-10-03 04:45:21|0.23200000000000004
2017-10-03 04:55:21|0.22
2017-10-03 06:47:12|4.0
2017-10-03 07:37:20|1.584
2017-10-03 07:42:20|1.668
2017-10-03 08:32:22|0.9920000000000002
2017-10-03 08:42:22|1.032
2017-10-03 08:57:22|0.8800000000000001
2017-10-03 10:37:25|1.84
2017-10-03 10:47:26|1.08
2017-10-03 12:27:29|0.31199999999999994
2017-10-03 12:52:29|1.248
2017-10-03 12:57:29|0.988
2017-10-03 13:17:31|0.22399999999999998
2017-10-03 13:42:31|0.196
2017-10-03 13:57:31|0.212
2017-10-03 14:22:32|0.47600000000000003
2017-10-03 17:12:34|0.264
2017-10-03 18:02:35|0.408
2017-10-03 18:12:35|0.21600000000000003
2017-10-03 19:07:37|0.316
2017-10-03 19:17:37|0.22
2017-10-03 19:57:37|0.20800000000000002
2017-10-03 21:12:40|0.20800000000000002
2017-10-03 21:32:40|0.936
2017-10-03 22:17:41|0.212
2017-10-03 22:22:41|0.20800000000000002
2017-10-30 00:25:07|0.9059999999999999
2017-10-30 00:50:07|0.4860000000000001
2017-10-30 01:05:07|4.4639999999999995
2017-10-30 01:10:08|5.04
2017-10-30 01:55:09|0.81
2017-10-30 03:20:16|1.284
2017-10-30 04:35:17|1.116
2017-10-30 05:10:23|6.0
2017-10-30 05:20:28|6.0
2017-10-30 06:55:33|0.48
2017-10-30 08:20:36|1.242
2017-10-30 09:05:37|2.07
2017-10-30 11:45:40|0.54
2017-10-30 12:25:41|0.5579999999999999
2017-10-30 13:15:43|0.57
2017-10-30 14:25:44|0.7919999999999999
2017-10-30 15:30:45|0.528
2017-10-30 16:10:51|1.0019999999999998
2017-10-30 18:45:56|0.6360000000000001
2017-10-30 20:00:57|0.654
2017-10-30 20:50:57|0.9180000000000001
2017-10-30 21:15:57|1.8
2017-10-30 22:40:58|0.45599999999999996
2017-10-30 22:45:58|0.44400000000000006
2017-10-30 22:50:58|0.45
2017-10-30 23:05:59|0.6419999999999999
2017-10-30 23:35:59|0.45599999999999996
2017-10-30 01:00:07|0.51
2017-10-30 02:35:13|2.2260000000000004
2017-10-30 02:55:14|1.05
2017-10-30 03:10:15|4.068
2017-10-30 03:35:16|0.9060000000000001
2017-10-30 05:00:18|1.5360000000000003
2017-10-30 06:25:32|0.9719999999999999
2017-10-30 07:15:33|0.4860000000000001
2017-10-30 08:05:35|2.2920000000000003
2017-10-30 08:35:36|1.08
2017-10-30 08:55:37|0.9839999999999999
2017-10-30 09:20:38|1.716
2017-10-30 10:00:39|1.116
2017-10-30 10:10:39|1.6440000000000001
2017-10-30 10:25:39|1.134
2017-10-30 11:40:40|1.098
2017-10-30 12:20:41|0.498
2017-10-30 12:50:42|0.48599999999999993
2017-10-30 13:30:43|0.51
2017-10-30 13:35:43|0.72
2017-10-30 13:40:43|1.098
2017-10-30 15:50:48|0.576
2017-10-30 17:05:55|0.9840000000000001
2017-10-30 17:20:55|0.51
2017-10-30 17:25:55|0.606
2017-10-30 18:35:56|0.6780000000000002
2017-10-30 19:15:56|0.49199999999999994
2017-10-30 20:10:57|0.9540000000000001
2017-10-30 22:05:58|0.46199999999999997
2017-10-30 23:25:59|0.45
2017-10-30 00:15:06|3.8520000000000003
2017-10-30 00:40:07|1.332
2017-10-30 01:25:08|0.7319999999999999
2017-10-30 02:45:14|1.7820000000000003
2017-10-30 07:00:33|0.48
2017-10-30 07:55:34|0.6359999999999999
2017-10-30 08:10:35|1.8719999999999999
2017-10-30 08:30:36|0.966
2017-10-30 08:45:37|1.05
2017-10-30 09:55:39|1.0919999999999999
2017-10-30 10:20:39|1.056
2017-10-30 11:05:40|0.7019999999999998
2017-10-30 11:20:40|0.6779999999999999
2017-10-30 13:10:43|2.202
2017-10-30 13:25:43|0.5339999999999999
2017-10-30 13:55:44|0.5940000000000001
2017-10-30 14:00:44|1.0439999999999998
2017-10-30 16:55:54|0.49199999999999994
2017-10-30 17:50:55|0.468
2017-10-30 19:05:56|0.63
2017-10-30 19:10:56|0.9599999999999999
2017-10-30 20:20:57|0.714
2017-10-30 20:35:57|0.6480000000000001
2017-10-30 22:55:59|0.45599999999999996
2017-10-30 23:00:59|0.63
2017-10-30 23:40:59|0.444
2017-10-30 23:55:59|0.45
2017-10-31 00:10:05|5.9159999999999995
2017-10-31 00:30:07|3.51
2017-10-31 01:15:09|4.14
2017-10-31 01:55:11|1.0319999999999998
2017-10-31 02:10:12|6.0
2017-10-31 02:45:14|0.6480000000000001
2017-10-31 04:35:18|0.49199999999999994
2017-10-31 04:50:18|0.48
2017-10-31 06:00:43|1.0319999999999998
2017-10-31 06:05:43|1.098
2017-10-31 07:05:44|0.63
2017-10-31 08:55:48|2.322
2017-10-31 09:00:49|2.5920000000000005
2017-10-31 10:40:52|2.094
2017-10-31 11:45:54|0.7919999999999999
2017-10-31 12:15:55|0.7140000000000001
2017-10-31 14:00:57|1.3260000000000003
2017-10-31 15:05:58|1.1039999999999999
2017-10-31 15:30:59|0.5160000000000001
2017-10-31 16:25:59|0.6240000000000001
2017-10-31 16:35:59|0.7140000000000001
2017-10-31 17:26:00|0.5519999999999999
2017-10-31 17:51:01|0.51
2017-10-31 19:56:03|0.46199999999999997
2017-10-31 20:01:03|0.648
2017-10-31 20:06:03|0.93
2017-10-31 20:51:03|1.02
2017-10-31 21:16:03|0.46799999999999997
2017-10-31 22:41:04|0.9179999999999999
2017-10-31 23:56:05|0.48599999999999993
2017-10-31 00:40:08|0.93
2017-10-31 01:35:10|1.3800000000000003
2017-10-31 01:40:10|1.308
2017-10-31 03:50:16|0.6
2017-10-31 06:20:44|1.278
2017-10-31 06:30:44|0.8519999999999999
2017-10-31 06:40:44|0.72
2017-10-31 07:30:44|0.8220000000000001
2017-10-31 08:05:46|2.3400000000000007
